Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2025-04-07,TRGP,SELL,149,156.69304458618163,23347.263643341063,N2,125995.0930102349,2022-10-24,63.96300441741943,P1,896.0,13816.775985145568,144.9744911349231
2025-04-07,KEY,SELL,1012,12.877905263900757,13032.440127067566,N2,129497.04547910696,2023-11-20,11.135955777168272,P1,504.0,1762.852880573275,15.642568285911782
2025-04-07,OKE,SELL,133,76.86358428955079,10222.856710510254,N2,128450.31494312291,2024-03-04,69.99044197082519,P1,399.0,914.1279283905042,9.820115611772527
2025-04-07,SPG,SELL,105,139.32174407958985,14628.783128356934,N2,133770.36928936013,2023-11-06,106.76660572052,P1,518.0,3418.2895277023326,30.491873502365074
2025-04-07,RCL,SELL,154,174.52292404174804,26876.530302429197,N2,149436.4059911347,2023-05-08,75.41887062072753,P1,700.0,15262.024226837157,131.4048494830994
2025-05-05,BA,BUY,74,188.24190681457517,13929.901104278562,P1,137821.89991554266,,,,,,
2025-05-05,RCL,BUY,60,231.2424493408203,13874.546960449217,P1,137821.89991554266,,,,,,
2025-05-05,TPR,BUY,191,72.99255661010741,13941.578312530515,P1,137821.89991554266,,,,,,
2025-05-12,WYNN,BUY,157,88.63343929290771,13915.44996898651,P1,137821.89991554266,,,,,,
2025-05-12,TSLA,BUY,46,302.73390991210937,13925.75985595703,P1,137821.89991554266,,,,,,
2025-05-19,CCL,BUY,589,23.740849380493163,13983.360285110473,P1,137821.89991554266,,,,,,
2025-05-19,MPC,BUY,85,163.90109603881834,13931.593163299558,P1,137821.89991554266,,,,,,
2025-05-19,VLO,BUY,103,134.66029594421386,13870.010482254027,P1,137821.89991554266,,,,,,
2025-05-26,VLO,SELL,103,125.44164527893066,12920.489463729858,STOP_LOSS,150742.38937927253,2025-05-19,134.66029594421386,P1,7.0,-949.5210185241685,-6.845856531536384
2025-06-09,WYNN,SELL,157,82.10825340270996,12890.995784225464,STOP_LOSS,149763.37468124396,2025-05-12,88.63343929290771,P1,28.0,-1024.4541847610453,-7.361991074986836
2025-06-23,EOG,BUY,110,124.95605434417723,13745.165977859495,P1,135847.92471225743,,,,,,
2025-06-23,DRI,BUY,61,224.07333038330077,13668.473153381346,P1,135847.92471225746,,,,,,
